id,fecha_operación,precio,recamaras,baños,m2_construcción,m2_terreno,pisos,frente_agua,vista,condición,calidad,m2_sobre_calle,m2_sotano,año_construcción,año_renovación,código_postal,latitud,longitud,m2_construcción_vecinal,m2_terreno_vecinal,agente_id
323089084,27/08/2014,592000,3,2.5,731.5,24960.7,2,0,0,3,8,2400,0,1985,0,98045,47.5028,-121.769,1370,37270,11
408100050,27/08/2014,329950,4,1,414.5,1798.3,1.5,0,0,4,7,1360,0,1949,0,98155,47.7512,-122.318,1050,5900,1
420000085,27/08/2014,238000,3,1,378,1737.4,1.5,0,0,5,6,1240,0,1953,0,98056,47.4927,-122.169,1140,5700,2
464000600,27/08/2014,641250,3,2.5,676.7,777.2,3,0,2,3,10,2220,0,1990,0,98117,47.6963,-122.393,2200,5610,4
476000333,27/08/2014,418000,3,2,381,398.1,3,0,0,3,7,1250,0,2001,0,98107,47.6705,-122.39,1320,1250,1
579002220,27/08/2014,808000,3,2.5,777.2,1902,1,0,3,5,8,1750,800,1957,0,98117,47.6992,-122.387,2180,5200,1
765000060,27/08/2014,342000,4,2,478.5,3413.8,1,0,0,3,7,1120,450,1959,0,98011,47.7573,-122.217,1570,11200,1
820000012,27/08/2014,401000,3,3.25,539.5,602.6,3,0,0,3,8,1770,0,2001,0,98125,47.7186,-122.314,1860,2210,9
1068000255,27/08/2014,1650000,4,3.5,1306.1,2916,2,0,1,5,10,3485,800,1946,0,98199,47.6434,-122.409,2960,6902,2
1121000357,27/08/2014,1085000,4,3,1039.4,1993.7,2,0,2,3,9,2680,730,2007,0,98126,47.5416,-122.38,2300,6345,10
1218000030,27/08/2014,278000,3,1,262.1,2326.2,1,0,0,3,6,860,0,1920,0,98166,47.4623,-122.345,890,7632,3
1221079058,27/08/2014,435000,2,1,341.4,26922.1,1.5,0,0,4,6,1120,0,1972,0,98010,47.3205,-121.867,1640,136662,7
1226059105,27/08/2014,545000,4,2.25,728.5,12347.4,1,0,0,4,8,2390,0,1969,0,98072,47.7566,-122.113,3200,36989,6
1226069045,27/08/2014,979500,4,3.75,1259.7,110199.8,2,0,0,3,11,4133,0,2000,0,98019,47.7479,-121.972,1970,291416,5
1311200380,27/08/2014,210000,3,1,527.3,2197.6,1,0,0,3,7,1430,300,1963,0,98001,47.3404,-122.28,1820,7210,11
1337800284,27/08/2014,950000,3,2,685.8,906.8,2,0,0,4,9,1880,370,1905,0,98112,47.6289,-122.309,2690,4800,5
1463400081,27/08/2014,230000,3,1.75,384,3098,1,0,0,4,6,1260,0,1964,0,98059,47.4752,-122.133,1190,10640,1
1471610070,27/08/2014,350000,3,1.75,414.5,5523.9,1,0,0,3,8,1360,0,1983,0,98045,47.4716,-121.756,1570,16817,1
1508210100,27/08/2014,442200,4,1.75,493.8,2478.6,1,0,0,3,8,1620,0,1974,0,98052,47.6788,-122.11,1920,8400,8
1524079093,27/08/2014,275000,3,1.75,396.2,6309.4,1,0,0,3,7,1300,0,1962,0,98024,47.5587,-121.904,1930,37638,11
1555200180,27/08/2014,225000,4,1,429.8,2133.6,1.5,0,0,3,7,1410,0,1963,0,98032,47.3767,-122.287,1540,7000,11
1685200020,27/08/2014,203000,3,1.75,454.2,2438.4,1,0,0,4,7,1200,290,1978,0,98092,47.3187,-122.18,1540,8000,1
1761300310,27/08/2014,211000,4,2,521.2,2526.2,1.5,0,0,3,7,1710,0,1970,0,98031,47.3947,-122.174,1710,7200,11
1773100315,27/08/2014,445000,4,2.5,661.4,1828.8,2,0,0,3,7,1630,540,2008,0,98106,47.5589,-122.365,1720,5668,11
1909600115,27/08/2014,420000,3,2,710.2,1934.3,1.5,0,0,3,6,1600,730,1934,2014,98146,47.5135,-122.38,1380,8400,1
1974300020,27/08/2014,380000,4,2.5,691.9,3505.2,1,0,0,3,8,1540,730,1967,0,98034,47.7089,-122.241,2020,10918,1
2095800250,27/08/2014,475226,3,2.5,646.2,1375.3,2,0,0,3,8,2120,0,1988,0,98011,47.75,-122.183,2000,4553,8
2154900330,27/08/2014,234000,4,2.5,554.7,2504.5,1,0,0,3,7,1120,700,1987,0,98001,47.263,-122.242,1310,8217,11
2162000260,27/08/2014,699000,3,2.5,835.2,5625.1,2,0,1,4,10,1510,1230,1977,0,98040,47.5585,-122.215,2840,16438,2
2473002100,27/08/2014,375000,4,2.25,710.2,3474.7,1,0,0,4,8,2330,0,1974,0,98058,47.4495,-122.148,2640,10200,2
2475900855,27/08/2014,340000,3,1.75,469.4,3169.9,1,0,0,3,6,1540,0,1977,0,98024,47.5651,-121.89,1090,7500,7
2558600100,27/08/2014,500000,4,2,640.1,3846.6,1,0,0,4,7,2100,0,1972,0,98034,47.7239,-122.173,1720,7840,3
2600000050,27/08/2014,690000,3,2.25,740.7,2538.1,1,0,0,4,9,1430,1000,1978,0,98006,47.5534,-122.16,2550,10427,10
2621760290,27/08/2014,365000,4,2.5,853.4,2078.7,2,0,0,4,7,2800,0,1997,0,98042,47.3695,-122.108,2060,6820,9
2822100175,27/08/2014,284000,3,1.75,435.9,1478.3,1,0,0,3,7,930,500,1978,0,98108,47.5472,-122.303,1430,4850,11
3034200435,27/08/2014,552625,4,2,780.3,2862.1,1,0,0,5,8,1280,1280,1957,0,98133,47.7169,-122.329,1830,8169,1
3134100116,27/08/2014,470000,5,1.75,618.7,3761.8,2,0,0,4,7,2030,0,1942,0,98052,47.6417,-122.109,2500,9433,9
3277801431,27/08/2014,268500,3,2.25,347.5,297.8,2,0,0,3,7,850,290,2008,0,98126,47.5439,-122.375,1140,976,1
3303980650,27/08/2014,935000,4,3.5,1069.8,3413.8,2,0,0,3,11,3510,0,2001,0,98059,47.5193,-122.15,3600,12124,9
3320000222,27/08/2014,388500,3,2.25,411.5,287.7,2,0,0,3,8,1050,300,2007,0,98144,47.5997,-122.312,1350,1245,6
3343901641,27/08/2014,365000,3,2.25,740.7,2320.7,1.5,0,0,3,8,1900,530,1979,0,98056,47.5065,-122.191,1720,11250,8
3389900965,27/08/2014,625000,3,2.5,710.2,957.4,2,0,0,3,8,2330,0,2003,0,98116,47.5622,-122.392,1980,5265,6
3395041194,27/08/2014,268000,3,2.75,573,546.5,2,0,0,3,7,1810,70,2001,0,98108,47.5405,-122.293,1800,2537,9
3432501315,27/08/2014,277000,3,1,347.5,2482.3,1,0,0,3,7,1140,0,1956,0,98155,47.7464,-122.317,1150,8144,1
3438501700,27/08/2014,300000,3,1,396.2,6343.5,1,0,0,3,6,1300,0,1927,0,98106,47.5435,-122.359,1210,17340,4
3629970870,27/08/2014,599000,4,2.5,646.2,1109.5,2,0,0,3,8,2120,0,2005,0,98029,47.5521,-121.996,2190,3640,8
3797310010,27/08/2014,277000,3,2.25,658.4,2929.7,2,0,0,3,7,2160,0,1994,0,98022,47.1927,-122.011,1970,9247,10
3820100284,27/08/2014,355000,3,3,563.9,2926.1,1,0,0,3,7,1230,620,1981,0,98028,47.7717,-122.25,1970,10000,3
3820350140,27/08/2014,300000,3,2.5,484.6,1030.5,2,0,0,3,7,1590,0,2000,0,98019,47.7344,-121.986,1820,3383,1
3825311210,27/08/2014,699000,3,2.5,816.9,1675.5,2,0,0,3,9,2680,0,2001,0,98052,47.7043,-122.128,2780,5497,4
3897100170,27/08/2014,370000,3,1.75,350.5,2011.7,1.5,0,0,4,6,1150,0,1970,0,98033,47.6709,-122.185,1530,6600,1
3971700937,27/08/2014,270000,3,1.75,384,2286,1,0,0,3,6,840,420,1947,0,98155,47.772,-122.323,1340,7500,11
4046710050,27/08/2014,470000,4,2,664.5,5236.5,2,0,0,4,7,2180,0,1977,0,98014,47.698,-121.92,1880,14043,5
4054510270,27/08/2014,1250000,4,3.75,1167.4,12577,2,0,0,4,11,3830,0,1990,0,98077,47.7237,-122.042,5600,56568,6
4123800180,27/08/2014,309000,3,2.5,542.5,2395.4,2,0,0,3,7,1780,0,1988,0,98038,47.3772,-122.045,1670,6618,1
4139420590,27/08/2014,1200000,4,3.5,1389.9,5072.8,1,0,3,3,12,2230,2330,1995,0,98006,47.5521,-122.115,4060,15177,1
4221250120,27/08/2014,565000,4,2.5,694.9,1402.7,2,0,0,3,8,2280,0,2003,0,98075,47.5895,-122.019,2280,4193,4
5104511840,27/08/2014,449950,4,3,853.4,2126.6,2,0,0,3,8,2800,0,2003,0,98038,47.3542,-122.014,2800,6600,2
5256500025,27/08/2014,457000,4,1.75,640.1,3157.1,1,0,0,5,8,1280,820,1959,0,98133,47.7478,-122.338,2080,9000,1
5317100530,27/08/2014,1475000,4,3,929.6,1883.4,2,0,0,4,9,2330,720,1926,0,98112,47.6253,-122.284,3020,6505,7
5561400440,27/08/2014,465000,4,2.5,923.5,14617.6,1,0,0,3,8,1660,1370,1980,0,98027,47.4598,-122.004,2740,36017,1
6071700020,27/08/2014,515000,3,2.25,499.9,2560.3,1,0,0,4,8,1640,0,1962,0,98006,47.5484,-122.172,2110,8400,7
6132600315,27/08/2014,375000,1,1,332.2,1600.2,1,0,0,3,6,980,110,1927,0,98117,47.6999,-122.391,2160,5250,3
6137610540,27/08/2014,490000,3,2.25,777.2,2617.6,1,0,4,3,9,2550,0,1989,0,98011,47.7711,-122.195,3050,8588,1
6151800135,27/08/2014,640000,4,1.75,615.7,4913.4,1,0,0,3,7,2020,0,1969,0,98010,47.3413,-122.048,1940,16350,1
6338000032,27/08/2014,537000,4,2,475.5,2165.3,1.5,0,0,3,7,1140,420,1945,0,98105,47.6714,-122.28,1850,7105,2
6345000160,27/08/2014,900000,5,3,1325.9,11329.1,2,0,0,3,10,2950,1400,1972,0,98005,47.6518,-122.16,3280,41631,8
6370000005,27/08/2014,495500,3,1.75,649.2,1938.5,1,0,0,3,7,1720,410,1959,0,98125,47.7059,-122.301,1540,6361,8
6398000191,27/08/2014,645000,2,1.5,608.1,35256.2,1.5,0,1,4,8,1995,0,1991,0,98070,47.4022,-122.464,2142,29375,1
6666860170,27/08/2014,365000,3,2.5,670.6,2955.3,2,0,0,3,8,2200,0,1987,0,98031,47.4197,-122.205,2200,9915,1
7172200125,27/08/2014,1050000,3,2.5,1036.3,1560.3,2,0,0,3,8,2300,1100,2014,0,98115,47.6843,-122.305,1740,5969,10
7518506716,27/08/2014,969950,3,2.5,862.6,1143,3,0,0,3,10,2830,0,2014,0,98117,47.6798,-122.385,1780,5100,9
7526800040,27/08/2014,716000,4,2.25,755.9,2980.9,1,0,0,4,8,1900,580,1975,0,98052,47.6388,-122.099,2640,9780,1
7567600045,27/08/2014,825000,2,1,350.5,3893.8,1,1,4,4,6,1150,0,1908,0,98178,47.502,-122.222,2440,11852,8
7749500250,27/08/2014,265000,5,2.25,792.5,2461.3,1.5,0,0,4,8,2600,0,1969,0,98092,47.2961,-122.188,2200,8800,11
7768800160,27/08/2014,1054710,4,3.5,1283.2,1975.4,2,0,3,3,9,3260,950,2014,0,98075,47.5765,-122.072,3920,5331,9
7875400050,27/08/2014,212000,3,1.5,323.1,2811.8,1,0,0,4,7,1060,0,1955,0,98003,47.3217,-122.318,1270,9375,3
7922800400,27/08/2014,951000,5,3.25,990.6,4371.4,2,0,4,4,8,3250,0,1968,0,98008,47.588,-122.116,2960,11044,11
8016300250,27/08/2014,632000,5,2.5,688.8,3074.5,1,0,0,3,8,1520,740,1967,0,98008,47.5982,-122.128,2500,9440,6
8068000585,27/08/2014,235000,2,1,268.2,1706.9,1,0,0,5,7,880,0,1955,0,98178,47.5071,-122.265,1240,7015,4
8562901250,27/08/2014,516000,4,2.75,673.6,3291.8,1,0,0,4,8,1170,1040,1997,0,98074,47.6086,-122.059,2210,10800,6
8567450140,27/08/2014,540000,5,2.5,944.9,3105.6,2,0,0,3,8,3100,0,2002,0,98019,47.738,-121.965,2840,10189,1
8645900080,27/08/2014,427000,3,2,524.3,39034.5,1,0,0,3,7,1720,0,1994,0,98027,47.4487,-121.981,2360,111078,4
8651510020,27/08/2014,492000,3,2.25,640.1,2235.7,2,0,0,3,8,2100,0,1983,0,98074,47.647,-122.061,2050,8930,11
8670000060,27/08/2014,535000,4,2.5,826,3699.7,1,0,0,3,8,1700,1010,1968,0,98155,47.7657,-122.29,2390,10052,5
8682310220,27/08/2014,765000,2,2.5,661.4,2057.4,1,0,0,3,8,2170,0,2012,0,98053,47.7115,-122.014,2150,6074,2
8725950020,27/08/2014,695000,2,1.75,478.5,367.9,3,0,0,3,9,1570,0,2007,0,98004,47.6215,-122.201,1570,1206,1
8807810890,27/08/2014,259875,3,1,381,6493.2,1,0,0,3,6,1250,0,1970,0,98053,47.6625,-122.059,1250,17920,11
8864000250,27/08/2014,150550,4,1,448.1,1847.4,1.5,0,0,3,7,1470,0,1945,0,98168,47.4819,-122.289,1230,6175,11
9241900150,27/08/2014,950000,3,2.5,938.8,2575,2,0,2,3,9,3080,0,2000,0,98199,47.6469,-122.389,2500,6400,4
9285800020,27/08/2014,622500,3,2.5,688.8,1386.8,1.5,0,0,4,7,1380,880,1928,0,98126,47.5714,-122.376,1870,4582,11
9412200280,27/08/2014,450000,4,3,576.1,4005.1,1,0,0,4,7,1270,620,1967,0,98027,47.5221,-122.044,1900,11160,3
9416400020,27/08/2014,572000,3,2.75,670.6,1184.1,2,0,0,3,8,2200,0,2002,0,98074,47.6171,-122.028,2710,6000,7
9438300035,27/08/2014,355000,3,1.75,621.8,2491.1,1,0,0,3,7,1470,570,1958,0,98133,47.7439,-122.333,1900,8172,2
9512200050,27/08/2014,551000,5,3.75,941.8,1506.6,2,0,0,3,10,3090,0,2010,0,98058,47.4594,-122.133,3191,5561,4
9521101055,27/08/2014,720000,4,1.75,771.1,1524,1.5,0,2,5,8,2070,460,1917,0,98103,47.6624,-122.348,1950,3600,5
9528104660,27/08/2014,905000,4,3.5,908.3,914.4,2,0,0,3,9,2340,640,2008,0,98115,47.6768,-122.326,1810,4545,6
98020480,28/08/2014,885000,4,2.5,1246.6,3421.4,2,0,0,3,10,4090,0,2005,0,98075,47.581,-121.971,3510,8762,4
126049169,28/08/2014,450000,3,1.75,469.4,18720.5,1,0,0,3,7,1540,0,1967,0,98028,47.7663,-122.228,3790,8529,11
249000115,28/08/2014,650000,3,1,396.2,2519.5,1,0,0,4,7,1300,0,1953,0,98004,47.6337,-122.199,1300,8707,8
259801110,28/08/2014,439000,3,1.75,381,2142.7,1,0,0,3,7,1250,0,1965,0,98008,47.6285,-122.118,1460,7210,9
586000020,28/08/2014,830005,4,3.75,1100.3,2409.1,3,0,0,3,11,3290,320,1994,0,98117,47.6992,-122.385,2460,7300,3
646910020,28/08/2014,250000,3,2.5,502.9,854,2,0,0,3,7,1650,0,2004,0,98055,47.4328,-122.196,1490,2084,11
853600310,28/08/2014,1610000,5,4.5,1854.7,43502.6,3,0,0,3,11,6085,0,2000,0,98014,47.6085,-121.952,4830,128457,11
925059198,28/08/2014,514000,3,2,539.5,2194.6,1,0,0,4,7,1770,0,1967,0,98033,47.6642,-122.173,2250,11250,2
1025039326,28/08/2014,921800,4,2.5,899.2,2140.9,2,0,0,3,10,2950,0,2012,0,98199,47.6651,-122.403,2950,6339,4
1072010350,28/08/2014,380000,5,2.5,841.2,3456.4,2,0,0,4,9,2760,0,1978,0,98059,47.4769,-122.141,2470,11340,11
1250202145,28/08/2014,1072000,2,2.25,1188.7,4530.5,1,0,3,3,8,1950,1950,1947,0,98144,47.5884,-122.291,2580,5184,11
1422059039,28/08/2014,455000,4,2.75,923.5,35776.8,1,0,0,4,8,1680,1350,1959,0,98042,47.401,-122.135,2060,110957,1
1526059051,28/08/2014,995000,2,2,487.7,19649.8,1,0,0,3,7,1600,0,1950,0,98072,47.7344,-122.143,1950,64468,10
1562100340,28/08/2014,295000,4,3,646.2,2331.7,2,0,0,3,8,2120,0,1964,0,98007,47.6214,-122.14,2260,7885,1
1862000010,28/08/2014,915000,4,2.5,1036.3,10686.9,2,0,0,4,11,3400,0,1988,0,98052,47.7168,-122.113,2880,9705,3
1900600105,28/08/2014,255000,3,1.5,454.2,2012.9,1,0,0,4,6,1490,0,1918,0,98166,47.4683,-122.351,1330,6604,11
1928300640,28/08/2014,541000,3,1.75,429.8,1243.6,1.5,0,0,4,7,1410,0,1927,0,98105,47.6695,-122.32,1820,4080,8
2131200885,28/08/2014,360000,3,1.75,557.8,3048,2,0,0,4,7,1830,0,1913,1964,98019,47.741,-121.979,1480,10000,3
2141200030,28/08/2014,625000,3,2.5,609.6,1932.7,1,0,0,5,8,1040,960,1981,0,98116,47.5639,-122.401,2030,6341,5
2722049077,28/08/2014,299500,3,1.75,551.7,10515.6,1,0,0,3,8,1230,580,1980,0,98032,47.3707,-122.275,2090,9735,3
2724069103,28/08/2014,389000,3,1.75,426.7,3053.5,1,0,0,4,7,1400,0,1962,0,98027,47.5327,-122.032,1350,9300,11
2781250750,28/08/2014,222000,2,2,414.5,1005.8,2,0,0,3,6,1360,0,2004,0,98038,47.3489,-122.022,1310,3300,11
2895730280,28/08/2014,995000,5,3.25,1258.8,2193.6,2,0,0,3,10,4130,0,2012,0,98074,47.6022,-122.06,3730,7202,8
3025059124,28/08/2014,3168750,5,3.5,1319.8,3651.2,1,0,4,3,12,2090,2240,2008,0,98004,47.6251,-122.218,4320,12000,2
3183110180,28/08/2014,490000,4,2.5,740.7,12998.5,1,0,0,3,7,1450,980,1989,0,98014,47.6164,-121.953,2000,38159,9
3222059206,28/08/2014,265000,4,2.5,554.7,4908.2,2,0,0,3,7,1820,0,2004,0,98030,47.3553,-122.196,2120,21277,1
3279000070,28/08/2014,215000,4,1.5,435.9,2674.6,1,0,0,3,7,1030,400,1979,0,98023,47.3034,-122.383,1390,7800,1
3324069058,28/08/2014,640000,3,2.5,850.4,9692,1,0,0,5,8,1650,1140,1953,0,98027,47.5241,-122.039,1400,14849,7
3364900040,28/08/2014,1095000,3,2.5,777.2,1554.5,2,0,0,3,9,2550,0,2014,0,98115,47.6757,-122.326,1250,4080,1
3376600170,28/08/2014,546800,4,2.25,661.4,3048,1,0,0,3,8,1420,750,1975,0,98008,47.6219,-122.109,2390,11000,1
3422059257,28/08/2014,326000,5,2.75,660.2,1933,2,0,0,3,8,2166,0,2013,0,98042,47.3461,-122.152,2474,5948,10
3425069117,28/08/2014,1275000,6,5.25,1877.6,8379,2,0,0,3,11,4040,2120,2007,0,98074,47.6094,-122.023,4225,9100,5
3448900290,28/08/2014,636230,4,2.5,865.6,1915.4,2,0,0,3,9,2840,0,2013,0,98056,47.5135,-122.169,2790,7168,7
3475000080,28/08/2014,710000,3,2,542.5,2966.3,1,0,0,3,8,1780,0,1967,0,98040,47.5796,-122.229,1900,10200,1
3574770030,28/08/2014,564950,4,2.75,911.4,1378,2,0,0,3,7,2990,0,2014,0,98028,47.7401,-122.226,2580,7539,5
3705900238,28/08/2014,439995,3,1.75,478.5,2560.3,1,0,0,4,7,1570,0,1959,0,98133,47.76,-122.34,1860,8639,1
3753000100,28/08/2014,399000,3,3,463.3,574.2,3,0,0,3,8,1520,0,2009,0,98125,47.7176,-122.284,1360,1939,8
3761100341,28/08/2014,545000,4,1.75,591.3,2740.2,1,0,0,4,8,1560,380,1956,0,98034,47.7021,-122.241,2310,11745,7
3826500020,28/08/2014,257000,3,2.25,527.3,2900.5,1,0,0,3,8,1180,550,1978,0,98030,47.3823,-122.166,1870,8165,11
3832050760,28/08/2014,270000,3,2.5,570,1524,2,0,0,3,7,1870,0,2009,0,98042,47.3339,-122.055,2170,5399,10
4013800206,28/08/2014,199000,4,1,371.9,3575.3,1,0,0,4,7,1220,0,1960,0,98001,47.3229,-122.283,1270,9520,11
4019301500,28/08/2014,507000,3,2.25,673.6,3531.1,1,0,0,4,7,1510,700,1958,0,98155,47.7574,-122.279,1870,14092,9
4027700396,28/08/2014,505000,4,2,832.1,3657.6,1,0,0,4,8,1410,1320,1998,0,98155,47.7733,-122.271,2730,9039,10
4027701220,28/08/2014,259000,3,2,490.7,4281.2,2,0,0,3,7,1610,0,1933,1988,98028,47.7704,-122.264,2410,9000,8
4046600120,28/08/2014,475000,3,1.75,570,7667.9,2,0,0,3,7,1870,0,1978,0,98014,47.695,-121.915,1870,15391,10
4139460290,28/08/2014,898000,3,2.5,1075.9,2972.7,2,0,0,3,10,3530,0,1997,0,98006,47.5539,-122.103,3220,9234,4
4154303215,28/08/2014,902000,3,2.75,987.6,2194.6,1,0,2,3,8,1620,1620,1960,0,98118,47.567,-122.273,2700,7200,11
4302200695,28/08/2014,270000,2,1,304.8,3145.5,1,0,0,3,6,1000,0,1943,0,98106,47.527,-122.356,1100,5160,2
4326000190,28/08/2014,370000,4,1,469.4,2908.1,1.5,0,0,4,7,1540,0,1961,0,98034,47.7104,-122.213,1290,9541,7
5641300220,28/08/2014,370000,3,2.5,759,1293.6,2,0,0,3,9,2490,0,2005,0,98042,47.3705,-122.131,2490,4748,9
6003501535,28/08/2014,550000,3,1.75,502.9,975.4,1.5,0,0,3,8,1650,0,1901,0,98102,47.6209,-122.317,1500,2400,7
6600410480,28/08/2014,179900,3,1,307.8,3023.6,1,0,0,3,6,1010,0,1977,0,98042,47.3238,-122.14,1270,9680,9
6821100015,28/08/2014,707000,2,2.5,649.2,1524.3,1,0,0,5,8,1330,800,1972,0,98199,47.6573,-122.399,1750,6000,6
7225000045,28/08/2014,207100,2,1,304.8,1371.6,1,0,0,3,6,1000,0,1916,0,98055,47.4896,-122.204,980,4837,8
7338401230,28/08/2014,285000,3,1.75,310.9,1524,1,0,0,5,6,1020,0,1954,0,98118,47.5332,-122.29,1360,5000,6
7525950110,28/08/2014,1200000,4,3.25,1173.5,6047.8,2,0,3,3,11,3180,670,1989,0,98074,47.6239,-122.065,4320,19500,7
7577700070,28/08/2014,577000,2,1.75,493.8,1487.1,1,0,0,3,7,1040,580,1924,2011,98116,47.5703,-122.385,1500,5000,7
7625703637,28/08/2014,286000,2,1,185.9,1219.2,1,0,0,4,6,610,0,1918,0,98136,47.5469,-122.391,870,5160,5
7899800045,28/08/2014,107000,3,1.5,277.4,1560.6,1,0,0,3,6,910,0,1973,0,98106,47.5238,-122.356,1410,5132,1
7899800450,28/08/2014,107000,2,1,204.2,1438.7,1,0,0,4,6,670,0,1948,0,98106,47.5243,-122.358,1480,4720,6
8151600941,28/08/2014,340000,3,1.75,524.3,3264.4,1,0,0,3,7,860,860,1957,0,98146,47.5092,-122.362,1480,10359,6
8563001130,28/08/2014,654000,5,2.5,902.2,2733.4,1,0,0,4,8,1640,1320,1965,0,98008,47.6233,-122.102,1890,9077,11
8682300640,28/08/2014,740000,2,2.5,661.4,2645.1,1,0,0,3,8,2170,0,2008,0,98053,47.7161,-122.014,2170,5890,9
8682300890,28/08/2014,699800,2,2.5,725.4,2011.7,1,0,0,3,8,2380,0,2010,0,98053,47.717,-122.02,1870,6600,11
8712100575,28/08/2014,915000,5,2.5,838.2,1703.5,1.5,0,0,5,9,1840,910,1910,0,98112,47.6364,-122.3,1460,4250,2
8835900220,28/08/2014,1442500,2,2.5,829.1,5071,1,0,3,3,10,2160,560,1953,0,98118,47.5499,-122.264,2880,7320,8
8857600360,28/08/2014,250200,3,1.5,359.7,2250.6,1,0,0,5,7,1180,0,1959,0,98032,47.3838,-122.287,1150,7455,1
8899000140,28/08/2014,263000,3,1.5,396.2,2403.3,1,0,0,3,7,1300,0,1968,0,98055,47.4556,-122.209,1840,7600,1
8901000491,28/08/2014,390000,2,1,387.1,2488.4,1,0,0,4,6,1270,0,1941,0,98125,47.7116,-122.311,1580,9095,7
9117100040,28/08/2014,375000,5,1.5,624.8,2852.9,1,0,0,3,7,1520,530,1968,0,98055,47.436,-122.195,1840,9383,3
9126100813,28/08/2014,490000,3,2.25,493.8,323.7,3,0,0,3,8,1620,0,2014,0,98122,47.6051,-122.304,1560,1728,1
9212900820,28/08/2014,393820,2,2,356.6,2514.9,1,0,0,3,7,1170,0,1941,0,98115,47.6873,-122.291,1360,6798,11
9268200315,28/08/2014,456000,3,2,570,2573.1,1.5,0,0,5,7,1060,810,1927,0,98117,47.6964,-122.365,1640,6174,11
9310300160,28/08/2014,357000,5,2.5,911.4,2816.4,2,0,0,3,8,2990,0,2015,0,98133,47.7384,-122.348,1970,18110,10
9408300180,28/08/2014,682000,4,2.5,923.5,9144,2,0,0,4,9,3030,0,1981,0,98072,47.7468,-122.112,2600,34932,7
9478500180,28/08/2014,317750,3,2.5,603.5,1371.6,2,0,0,3,7,1980,0,2012,0,98042,47.3682,-122.117,1980,4500,11
9558200045,28/08/2014,289000,3,1.75,384,2560.3,1,0,0,3,7,1260,0,1954,0,98148,47.4366,-122.335,1290,8750,2
9835800320,28/08/2014,300000,4,1.75,634,2667,1,0,0,4,8,1330,750,1967,0,98032,47.3749,-122.291,1790,8750,5
114101161,29/08/2014,480000,3,1.5,640.1,20503.6,1,0,0,4,7,1220,880,1949,0,98028,47.7592,-122.23,1610,15999,1
224069114,29/08/2014,635000,4,2.5,752.9,23637.2,1,0,0,4,7,2470,0,1987,0,98075,47.5888,-122.011,2490,40894,2
243000045,29/08/2014,380000,3,1.75,585.2,2674.6,1,0,0,3,7,1920,0,1953,0,98166,47.4544,-122.351,1560,8100,7
272000125,29/08/2014,438000,3,1,365.8,1219.2,1.5,0,0,4,6,1200,0,1923,0,98144,47.5881,-122.299,1390,4000,6
291310370,29/08/2014,366000,3,2.25,440.4,313.3,2,0,0,3,7,1300,145,2005,0,98027,47.5339,-122.067,1445,1377,10
455000841,29/08/2014,475000,2,1,265.2,2430.8,1,0,2,3,7,870,0,1946,0,98107,47.6698,-122.361,1080,5722,5
643300010,29/08/2014,365000,3,1.75,429.8,2788.9,1,0,0,5,7,1410,0,1959,0,98006,47.5683,-122.178,1800,9940,6
1072030510,29/08/2014,415000,4,2.25,682.8,3855.7,1,0,0,4,8,1730,510,1981,0,98059,47.4777,-122.142,2150,12650,9
1126049103,29/08/2014,415000,3,1.5,566.9,2744.1,1,0,0,3,7,1490,370,1955,0,98028,47.7624,-122.26,2090,11574,6
1172000150,29/08/2014,238000,1,1,161.5,1935.5,1,0,0,5,5,530,0,1941,0,98103,47.6946,-122.357,1200,6350,8
1254201106,29/08/2014,524500,3,1.5,481.6,966.8,1,0,0,4,8,900,680,1946,0,98117,47.6796,-122.393,1580,5000,2
1442880610,29/08/2014,533380,4,2.75,850.4,2037.6,2,0,0,3,8,2790,0,2014,0,98045,47.4838,-121.773,2790,6444,11
1651800030,29/08/2014,1650000,4,2.25,890,6217.9,1,0,0,4,11,2920,0,1966,0,98004,47.6237,-122.228,3080,20400,4
1760600009,29/08/2014,229000,3,1,313.9,2377.4,1,0,0,3,7,1030,0,1954,0,98168,47.473,-122.324,1630,12664,11
1873100060,29/08/2014,693000,4,2.5,749.8,1348.7,2,0,0,3,8,2460,0,2006,0,98052,47.7048,-122.109,2990,5659,9
2558670110,29/08/2014,419000,3,2.25,518.2,2331.7,1,0,0,4,7,1340,360,1975,0,98034,47.7214,-122.166,1980,7200,7
2767603753,29/08/2014,548000,2,2,417.6,572.4,3,0,0,3,8,1370,0,2004,0,98107,47.6721,-122.387,1280,1878,11
2877102180,29/08/2014,505000,2,1,310.9,1524,1,0,0,4,7,1020,0,1916,0,98117,47.6781,-122.363,1480,5000,11
2922069134,29/08/2014,585000,3,1.75,661.4,46868.2,1,0,0,3,7,2170,0,1976,0,98042,47.3694,-122.065,2840,49500,1
2938100005,29/08/2014,264950,3,1.5,417.6,3083.1,1,0,0,4,7,1370,0,1957,0,98022,47.2027,-122,1450,9282,11
3052700213,29/08/2014,461100,2,2.25,368.8,386.2,2,0,0,3,8,1120,90,2010,0,98117,47.6783,-122.376,1360,1349,11
3288200030,29/08/2014,405000,4,2.5,618.7,2772.2,1,0,0,4,7,1130,900,1972,0,98034,47.7321,-122.185,1940,8000,11
